id,name,mean,asco,username,confirm,likes,rating,total_rate
3364,Reason,"סיבה,הגיון","אם אתה רוצה שהסיבה שלך תהיה מספיק משכנעת, צריך להיות בה הגיון.",אור,1,0,0.0,0
3365,Abhor,לסלוד...,אני כועס ובוער בו על כך שהרביץ לי,Hannah,1,0,0.0,0
3366,Death,מוות,"כשמישהו מת, אנו כותבים את צוואתו על (דף)",Hannah,1,0,0.0,0
3367,Destroy,הרס,"כשהמכונית דרסה אותו, היא הרסה את עצמותיו",Shell,1,0,0.0,0
3368,Beneath,מתחת,בן (ben) אכל (eat) מתחת לשולחן,אילה,1,0,0.0,0
3369,Ahead of,לפני,הוא שם את הראש (head) שלו לפני שאר הגוף שלו,אילה,1,0,0.0,0
3371,Enrich,להעשיר,לגרום ל(en) משהו להיות עשיר (rich),אילה,1,0,0.0,0
3372,Envious,קנאי,"זה ברור (Obvious) שהוא קנאי, ושום דבר לא ישנה זאת",אילה,1,0,0.0,0
3373,Evocative,"מעורר, מעלה, מזכיר",הכתב הזה מעלה לי זיכרונות מהאוב (evo),אילה,1,0,0.0,0
3374,Exhale,לנשוף,האל (hale) שלי יכול לנושף ממש חזק,אילה,1,0,0.0,0
3375,Expatriate,"להגלות, לגרש","אני פטריוט (patriate) לשעבר, כי בחרו להגלות ולגרש אותי מהמדינה",אילה,1,0,0.0,0
3376,Lick,ללקק,אסור לתת לכלבים ללקק שוקולד,Hannah,1,0,0.0,0
3377,Mystery,תעלומה,הוא מסתיר ממני את הסודות שלו,Hannah,1,0,0.0,0
3378,Faint,קלוש/להתעלף,"גם מי שיש לו אמונה (faith) קלושה, כשמישהו מתעלף הוא ישר מתפלל",אילה,1,0,0.0,0
3379,Famine,רעב קשה,אנורקסיה זו מחלה מאוד נשית (feminine) והיא גורמת לרעב קשה,אילה,1,0,0.0,0
3380,Fatigue,"עייפות, תשישות",אנשים שמנים (fat) מתייגים (tigue) אותם כעייפים ותשושים,אילה,1,0,0.0,0
3381,Flip,"לזרוק, להעיף/סלטה/להפוך צד","פיליפ יכול לזרוק אדם, עד שיעשה סלטה באוויר ויתהפך לצד השני",אילה,1,0,0.0,0
3382,Foster,"אומן, מאומץ","ד&quot;ר פוסטר, מהסדרה &quot;שקר לי&quot;, הייתה אמורה לאמץ ילדה",אילה,1,0,0.0,0
3383,Fraction,שבר,"אם תנסה לfrac שן, זה יכול לעשות בה שבר",אילה,1,0,0.0,0
3384,Fracture,שבר,"כשמפרקים טור בכיתת יורים, זה נקרא לשבור עמדה",אילה,1,0,0.0,0
3385,Infant,תינוק,הוא ב(in) פנטזיה(fant) שהוא תינוק,Yuvala,1,0,0.0,0
3386,Altitude,גובה,"אל (al) תטעו (titu), יש לו הרבה מאוד גובה",אילה,1,0,0.0,0
3387,Economical,חסכוני,"כדי שיהיה קל (cal) עם המצב הכלכלי (econom), צריך להיות חסכוניים",אילה,1,0,0.0,0
3388,Substance,חומר,החבאתי את החומר בתת (sub) תנאים (tan),אילה,1,0,0.0,0
3389,Competent,"בעל יכולת, מתאים","רק מי שישלו יכולת והוא מתאים, יכול להתחרות בתחרות (competition)",אילה,1,0,0.0,0
3390,Site,אתר,"בכל אתר עושים משהו אחר, יש שיושבים בהם (sit) ויש שעומדים",אילה,1,0,0.0,0
3391,Please,להשביע רצון,"כדי להשביע מישהו רצון, אפשר להגיד לו כל הזמן מילות נימוס כמו &quot;בבקשה&quot; (please)",אילה,1,0,0.0,0
3392,Assert,לטעון,מי שעומד בפני מעצר (arrest) יכול לטעון קודם למה הוא לא צריך להיעצר,אילה,1,0,0.0,0
3393,Stark,"עזוב, שומם",משפחת stark במשחקי הכס היו עזובים אחד מהשני במהלך כל הסדרה,דנה,1,0,0.0,0
3394,Stark,בוטה,טוני סטארק היה דמות די בוטה במארוול,דנה,1,0,0.0,0
3395,Jovial,"עליז, שמח",בון ג'ובי (JOVI) תותח על (AL) כי הוא עליז ושמח על הבמה,אושר ,1,0,0.0,0
3396,Calamity,אסון,תתקשרי לעמיתי אני דואג לו בגלל האסון שקרה,אושר,1,0,0.0,0
3397,Fundraiser,מגייס כספים,"Fund - קרן, raiser- עולה , הקרן עולה בזכות מגייס הכספים",נוי,1,0,0.0,0
3398,Encourage,לעודד,אם אין(en) למישהו אומץ(courage) אז צריך לעודד אותו,יאיר,1,0,0.0,0
3399,Verasatile,"רב גוני, מגוון",הסטייל של ורה נורא מגוון,ליליה ,1,0,0.0,0
3400,Nutrition,תזונה,נטורופת הוא מי שעוסק בתזונה,ליליה,1,0,0.0,0
3401,Hilarious,מצחיק,השיר ״הילה הילה הילה היא יה..״ הוא מצחיק,ליליה,1,0,0.0,0
3402,Erosion,"סחף, כרסום",האוקיינוס (ocean) יכול לגרום לסחף ואפילו לכרסום באבנים,אילה,1,0,0.0,0
3403,Expand,להרחיב,אני צריך לבזבז (expend) את הכסף שלי רק על דברים שיכולים להרחיב לי את העסק,אילה,1,0,0.0,0
3404,Frustration,תסכול,במצבי תסכול אנחנו עושים את הפעולה (action) הראשונה (first) שקופצת לנו לראש,אילה,1,0,0.0,0
3405,Fume,אדים/עשן,"עשן נגרם בעקבות אש וכדי לכבות אש, עושים פווווו",אילה,1,0,0.0,0
3406,Fury,זעם,יש לי הרבה זעם על מי שלובש פרוות (fur) ולא דואג לבע&quot;ח,אילה,1,0,0.0,0
3407,Genesis,ספר בראשית,"ספר בראשית הוא ההתחלה שלנו, הוא מראה לנו מאיפה הגענו, בדיוק כמו הגנים",אילה,1,0,0.0,0
3408,Genesis,"היווצרות, התהוות/ספר בראשית","אנחנו נוצרים מהגנים, כך כתוב בספר בראשית",אילה,1,0,0.0,0
3409,Frustrated,מתוסכל,אני מתוסכל לטייל ביער(פורסט) מדורג(rated) עם העליות האלה,ניצן,1,0,0.0,0
3410,Distorted,"מסולף, מעוות,עקום","דיס סטוריז הם מסולפים, מעוותים ועקומים. ככה לא נראית המציאות.",ניצן,1,0,0.0,0
3411,Barrier,"מחסום,מגבלה",לבר לא כל אחד יכול להכנס יש מגבלה של גיל ומחסום בכניסה אליו,אורן,1,0,0.0,0
3412,Extraordinary,בלתי רגיל,"Extra-תוספת,ordinary-רגיל,כלומר יותר מהרגיל=בלתי רגיל.",אור,1,0,0.0,0
3413,Disuse,חוסר שימוש,"Dis-שלילה,use-להשתמש,כלומר לא משתמשים בו=אין בו שימוש.",אור,1,0,0.0,0
3414,Invariably,ללא שינוי,"Variable-משתנה,in-שלילה,כלומר לא משתנה=אין שינוי.",אור,1,0,0.0,0
3415,Erroneous,שגוי,Erro נשמע כמו error-שגיאה=כלומר משהו שגוי.,אור,1,0,0.0,0
3416,Installation,התקנה,"נשמע כמו אינסטלטור, אשר מגיע לסדר ולהתקין חלקים שונים.",אור,1,0,0.0,0
3417,Demented,משוגע,"Demn-לעזאזל, הגבר (men) הזה פשוט משוגע!",אור,1,0,0.0,0
3418,Embitter,גורם התמרמרות,להיראות כמו אבי ביטר (bitter) גורם לי להתמרמרות.,אור,1,0,0.0,0
3419,Genial,ידידותי,ליעל (ial) יש גן (gen) שעובר במשפחה שבו כולם ידידותיים.,אור,1,0,0.0,0
3420,Hike,"הליכה,טיול","כמו חברת הבגדים Nike,אשר מייצרת בגדי ספורט שנועדו לפעילויות שונות כמו הליכה וטיולים. ",אור,1,0,0.0,0
3421,Lineage,"שושלת,ייחוס","Line-שורה,age-גיל,יש שורה ארוכה של כל השושלת ובה מצויינים כל בני המשפחה והגילאים+הייחוס שלהם.",אור,1,0,0.0,0
3422,Lodge,"אכסנייה,להתאכסן","בלוד-Lod, יש אכסנייה בשם ג'י-ge, שניתן להתאכסן בה.",אור,1,0,0.0,0
3423,Maximize,למקסם,מלשון המילה מקסים בעברית.,אור,1,0,0.0,0
3424,Maze,מבוך,"כדאי להשתמש ב-waze (אפליקציית ניווט),כדי לא להיתקע במבוך.",אור,1,0,0.0,0
3425,Predominantly,באופן ניכר,"Dominantly-באופן דומיננטי, כלומר בולט/ניכר לעין=באופן ניכר.",אור,1,0,0.0,0
3426,Purchase,"לקנות,לרכוש",האדם העשיר הזה קנה\רכש לעצמו פורש (purch).,אור,1,0,0.0,0
3427,Puzzled,מבולבל,כמו פאזל (puzzle) שעדיין לא הורכב-הוא לא מפוזר ומבולבל.,אור,1,0,0.0,0
3428,Recreation,בילוי,"Re-שוב ושוב,creation-ליצור, ליצור דברים שוב ושוב מהווים עבורי כבילוי.",אור,1,0,0.0,0
3429,Scorn,"מנודה,לבוז,לזלזל","כמו המילה corner-פינה, המטרה של לשים מישהו בפינה היא לבוז\לזלזל בו ולתת לו להרגיש מנודה.",אור,1,0,0.0,0
3430,Polish,"לצחצח,להבריק","כאשר עושים פוליש (Polish) לרצפה, היא מבריקה ומצוחצחת.",אור,1,0,0.0,0
3431,Polite,מנומס,"בפוליטיקה (Polite), האנשים לא תמיד מתנהגים באופן מנומס.",אור,1,0,0.0,0
3432,Refund,החזר,"כמו המילה refuse-לסרב, סירבתי לקבל את המוצר הפגום שנשלח אליי, לכן קיבלתי החזר.",אור,1,0,0.0,0
3433,Root,שורש,רות (root) צבעה את השורשים בשיער שלה שגדלו בצבע לבן.,אור,1,0,0.0,0
3434,Straighten,ליישר,מלשון המילה straight-ישר.,אור,1,0,0.0,0
3435,Study,"חדר עבודה,מחקר","כדי ללמוד (to study), על מחקר מסוים, יש לשהות בחדר העבודה המותאם לו.",אור,1,0,0.0,0
3436,Malfunction,"כשל, לקוי","Mal(גבר) function -תפקוד, גבר מתפקד באופן לקוי, כשל",דנה,1,0,0.0,0
3437,Lethel,קטלני,כמו little אולי זה נשמע קטן אבל זה קטלני. (כמו כדור סם) ,דנה,1,0,0.0,0
3438,On account of,בגלל,צריך להתחשב במיקרו (account) בגלל שהוא יכול להיות דלוק (on) ומכובה (off),אילה,1,0,0.0,0
3439,Accordingly,בהתאם לכך,הוא שר לי (ly) שיר בהתאם לאקורד (accord),אילה,1,0,0.0,0
3440,As,מכיוון ש,אז... מההמצב? אני שואלת מכיוון שעברת משהו נורא,אילה,1,0,0.0,0
3441,Glitch,"תקלה, הפרעה","כמו בסרט &quot;ראלף ההורס&quot;, פנוליפי היא תקלה ולכן אומרים שהיא גליץ'",אילה,1,0,0.0,0
3442,Glorify,להאדיר,"בסרט מדגסקר, יש את ההיפוטמית, גלוריה שאוהבת להאדיר את עצמה",אילה,1,0,0.0,0
3443,Grace,"חסד, חינניות","הדשא (grass) עושה עם כל דבר חסר, הופך אותו לחינני",אילה,1,0,0.0,0
3444,Humility,ענווה,מי שעובר השפלה (humiliation) לומד ענווה,אילה,1,0,0.0,0
3445,Iceberg,קרחון,"כמו בסרטון של הטיקטוק &quot;...its a Penguin, cuting an iceberg&quot;",אילה,1,0,0.0,0
3446,Icicle,נטיף קרח,נטיף קרח עשוי מקרח (ice) ונוצר במין מעגל (circle),אילה,1,0,0.0,0
3447,Confound,לבלבל,"Con (נשמע כמו cant) found- למצוא. לא יכול למצוא, זה מבלבל אותי.",ליליה,1,0,0.0,0
3448,Native to,יליד,הוא יליד הארץ. עוד לא התחיל את נתיב חייו (native),ליליה,1,0,0.0,0
3449,Solitude,בדידות,Soli- סוֹלִיקוֹ - לבד. ,דנה,1,0,0.0,0
3450,Lodging,"מקום מגורים, לינה",מקום המגורים שלי עשוי מבולי עץ (logs),אילה,1,0,0.0,0
3451,Portion,"חלק, מנה",אני מוזג (pour) את מנת התה היומית שלי,אילה,1,0,0.0,0
3452,Inaugurate,לחנוך,"אי אפשר להיות בתוך (in) הלימודים, אלא צריך לסיים (graduate) אותם, כדי לחנוך את תעודת סיום הלימודים",אילה,1,0,0.0,0
3453,Depend,"לסמוך על, להיות תלוי ב",מוחמד דף (dep) יכול לסמוך על אנשים מעטים ולהיות תלוי רק בהם,אילה,1,0,0.0,0
3454,Trail,"שביל, נתיב",אני מנסה (try) להיות חולה (ill) כדי לא לצאת לשביל,אילה,1,0,0.0,0
3455,Ingest,להכניס משהו לגוף דרך הפה,אתה יכול לעשות לי ג'סטה ולהכניס כבר את השוקולד הזה לגוף שלי דרך הפה?,אילה,1,0,0.0,0
3456,Insect,חרק,הכנסתי את החרק בתוך (in) השקית (sect),אילה,1,0,0.0,0
3457,Instill,"להחדיר, להשריש",אתה צריך לעמוד באופן דומם (still) כדי שאוכל להחדיר לך קצת דברים במוח,אילה,1,0,0.0,0
3458,Insulate,לבודד,"הוא כל כך (so) איחר (Late), כי הוא רצה קצת לבודד את עצמו מהשאר",אילה,1,0,0.0,0
3459,Insurrection,התקוממות,כל הסוריקטות ביחד עושות התקוממות,אילה,1,0,0.0,0
3460,Interminable,נצחי,בתנאים (term) האלה אני יכול (able) להיות לנצח בתפקיד זה,אילה,1,0,0.0,0
3461,Joyous,"שמח, עליז",מלשון joy (שמחה),אילה,1,0,0.0,0
3462,Keep,חלק מהמצודה,אני רוצה לשמור (keep) חלק מהמצודה,אילה,1,0,0.0,0
3463,Owing to,הודות ל-,אני מוכרח להודות לכל מי שאני ״חייב לו״,אנונימי,1,0,0.0,0
3464,Knot,קשר,לאות k אין קשר לשום אות (ot) אחרת,אילה,1,0,0.0,0
3465,Log,"יומן, לתעד ביומן/בול עץ","אני יכולה לתעד ביומן דברים, כי הוא לא יספר לאף אחד, זה כמו לדבר לבול עץ!",אילה,1,0,0.0,0
3466,Even,"אפילו/ ליישר, להשוות",אפילו אם תנסה ליישר את האבן (נשמע דומה לeven) הזאת לא תצליח,ישראל,1,0,0.0,0
3467,Nonetheless,אף על פי כן,אף (nose) על פי כן,אילה,1,0,0.0,0
3468,Still,בכל זאת,אאני חולה (ill) ובכל זאת יושב (sit),אילה,1,0,0.0,0
3469,Nevertheless,אף על פי כן,אף פעם (never)ואף על פי כן מתחילים באותה מילה,אילה,1,0,0.0,0
3470,However,אולם,אני לא יודע איך (how) אני אהיה באולם הזה אי פעם (ever),אילה,1,0,0.0,0
3471,Notwithstanding,על אף ,אני לא (not) עומד (stand) על האף,אילה,1,0,0.0,0
3472,Mortal,"אנושי, בן תמותה",מירטל המייללת היתה אנושית ובת תמותה לפני שהפכה לרוח רפאים,ישראל,1,0,0.0,0
3473,Memorial,"מצבה, תזכיר",משתמשים בזיכרון (memory) גם כדי לזכור אנשים (מצבה) וגם כדי להזכיר דברים לאנשים (תזכיר),אילה,1,0,0.0,0
3474,Midair,באוויר,הוא נמצא האמצע (middle) האוויר (air),אילה,1,0,0.0,0
3475,Monument,אנדרטה,"נשמע כמו הר (mountain), הרים יכולים להיות אנדרטות",אילה,1,0,0.0,0
3476,Mountainside,מדרון,תמיד בצד (side) הר (mountain) יש מדרון חלקלק,אילה,1,0,0.0,0
3477,Narration,קריינות,"בתור נער, לעשות קריינות זה פשוט גועל נפש",אילה,1,0,0.0,0
3478,Naval,ימי,יש מלא נבלים (naval) ימיים,אילה,1,0,0.0,0
3479,Oxygen,חמצן,אני אוהב לשמוע שירים באוטו ולכן קבל אוקס (ox) בשבילי הוא כמו חמצן,אילה,1,0,0.0,0
3480,Palm,דקל/כף יד,"אני וידיד שלי (pal) קטפנו מעץ דקל, בעזרת כף היד שלנו",אילה,1,0,0.0,0
3481,Pardon,"לחון, חנינה / סליחה, לסלוח",The party is onnnn! ובמסיבה צריך לסלוח לאנשים ולתת להם חנינה אם הם דרכו עלייך,אילה,1,0,0.0,0
3482,Petty,"קטן, חסר חשיבות / קטנוני",אפשר להגיד &quot;פטי&quot; רק לאנשים קטנים וחסרי חשיבות וגם זה רק כשאתה ממש קטנוני,אילה,1,0,0.0,0
3484,Plate,צלחת / לוח,אני אוכל מהצלחת בזמן שאני מעתיק מהלוח,אילה,1,0,0.0,0
3485,Immune,חסין,תושבי הארץ נתנו אמון בביבי בחיסון קורונה ועכשיו אנחנו עם *חסין* לוירוס,גיגי,1,0,0.0,0
3486,Raise,"העלאה, הוספה",צריך להוסיף עוד מים לאורז (מזכיר rice) בשביל להעלות אותו,ליליה,1,0,0.0,0
3487,Float,צף,כדי לזרום (flow) צריך לצוף מעל המים,תמר,1,0,0.0,0
3488,Collapse,להתמוטט,כשקולה(colla) עושה ״פסס״ (pse) אפשר להתמוטט,ליליה,1,0,0.0,0
3489,Dispute ,להתווכח,"למביני רוסית, מזכיר ״אידי ספאט״ (לך לישון) אני לא אתווכח איתך שוב!",ליליה,1,0,0.0,0
3490,Minor,קטין,קטין נותן מן אור קטן. Min Or,ליליה,1,0,0.0,0
3491,Progressive ,מתקדם ומתמשך ,"Prog מזכיר (program תוכנית) פאסיבית, לכן זה לא מתקדם ומתמשך יותר",ליליה ,1,0,0.0,0
3492,Evacuate,לפנות ,Evac - אבק שרוצים &quot;לפנות&quot; ולהסיר אותו ,מורן ,1,0,0.0,0
3493,Struggle ,מאבק,הוא חזק (מזכיר strong) לכן ניצח במאבק המכוער הזה (מזכיר ugly),ליליה,1,0,0.0,0
3494,Aware,"מודע, ערני",החייל מודע שבמלחמה (war) ניתן למות,ליליה,1,0,0.0,0
3495,Argue,"לטעון, להתווכח","אחרי שהם הרגו אותו, הוא לא טען טענות והתווכח יותר",ליליה,1,0,0.0,0
3496,Disaster,אסון,אחותי (מזכיר sister) נקלעה לאסון,ליליה,1,0,0.0,0
3497,Miracle ,נס,מירה ניצלה בנס בזכות האל (יש המאייתים ״אל״ עם האות ק׳ -קל) ,ליליה,1,0,0.0,0
3498,Terrified,"להפחיד, להבהיל",הטרף שלי הפחיד והבהיל אותי,ליליה,1,0,0.0,0
3499,Plead,"לעתור, להתחנן","אפשר לבקש בבקשה (Please), עד אפילו להתחנן לאנשים",אילה,1,0,0.0,0
3500,Pleasure,"תענוג, לענג",It's pleasure to meet you,אילה,1,0,0.0,0
3501,Poignant,"חריף, נוקב",לקרוא למישהו חזיר (pig) ענק (giant) זה חריף מאוד,אילה,1,0,0.0,0
3502,Precious,יוקרתי,פרי בטעם של צ'יריוס הוא נדיר ולכן יוקרתי,אילה,1,0,0.0,0
3503,Probe,"לחטט, לברר, לגשש","כדי לפתור בעיה (problem) לפעמים צריך לחטט, לברר ולגשש",אילה,1,0,0.0,0
3504,Proverb,"פתגם, אמרה","אני צריך הוכחות, לא סתם פתגמים ואמירות",אילה,1,0,0.0,0
3505,Quake,רעד,ברעידת אדמה (earthquake) יש רעד באדמה,אילה,1,0,0.0,0
3506,Quench,"לספק, להרוות",כולם צריכים לספק ולהרוות את המלכה (queen),אילה,1,0,0.0,0
3507,Raid,פשיטה,"כשגשם (rain) יורד, אנשים לא שמים לב לדברים וזה זמן טוב לפשיטה",אילה,1,0,0.0,0
3508,Length,אורך,משתמשים בפונקציית ln (במתמטיקה) בשביל לשנות את האורך של הפונקציה log (e),אסתר,1,0,0.0,0
3509,Tence,"מתוח, דרוך",טנצר המניאק תמיד היה דרוך ומתוח,ליליה,1,0,0.0,0
3510,Tongue,לשון,"תוריד את הטון (ton), אחרת אדביק לך את הלשון (gue מזכיר glue-דבק)",ליליה,1,0,0.0,0
3511,Audience,קהל,הקהל רוקד (dance) לצלילי האודיו,ליליה,1,0,0.0,0
3512,Mark,סימן,תפקידו של המרקר הוא להדגיש סימנים חשובים,ליליה,1,0,0.0,0
3513,Chant,"לשיר, לזמר",ג'קי צ'אן לא ידע לשיר ולזמר,ליליה,1,0,0.0,0
3514,Abandon,"לנטוש, לזנוח",האבא (aba) נידון (ndon) לעונש בגלל שנטש את הילד שלו,ישראל,1,0,0.0,0
3515,Artificial,מלאכותי,"הוא ממש פישל (ficial נשמע דומה) מבחינה אמנותית (art), היצירה הזאת נראית כל כך מלאכותית!",ישראל,1,0,0.0,0
3516,Assign,"למנות, להקצות",הוחלט למנות מישהו בתור (as) תמרור (sign) ,ישראל,1,0,0.0,0
3517,Solely,"רק, בלבד",הוא מכר (sole) את זה רק לי (ly),אילה,1,0,0.0,0
3518,Quality,איכות/תכונה,גם איכות זו תכונה,אילה,1,0,0.0,0
3519,Lasting,"ממושך, קבוע","הדבר (thing) האחרון (last) שקניתי, הוא כבר קבוע אצלי, הוא לא נשבר לזמן ממושך",אילה,1,0,0.0,0
3520,Sole,"יחיד, בלעדי","כל נשמה (soul) היא דבר יחיד, בלעדי לעצמה",אילה,1,0,0.0,0
3521,Reap,לקצור,"כשמנסים לקצור את החיטה, אז עושים תנועה חוזרת (repeat)",אילה,1,0,0.0,0
3522,Recipient,נמען,אני שולחת את המתכון (recipe) הזה לנמען,אילה,1,0,0.0,0
3523,Reciprocal,מספר הופכי (במתמטיקה),זה לא קל (cal) לזכור מושגים במתמטיקה כמו מספר הופכי בשביל מבחן אמיר,אילה,1,0,0.0,0
3524,Rehabilitation,שיקום,"אם נותנים מספיק תשומת לב (Attention) לגמילה (rehab), אז אפשר לעשות שיקום",אילה,1,0,0.0,0
3525,Relegated,הורד בדרגה,"חייל! אם אתה עובר בשער (gate) הזה, אתה מורד בדרגה!",אילה,1,0,0.0,0
3526,Resort,אתר נופש/לנקוט באמצעים,"אם באתר הנופש לא תהיה מסעדה (restaurant), אנחנו נאלץ לנקוט באמצעים",אילה,1,0,0.0,0
3527,Revived,"קם לתחייה, התחדש","מידי פעם, הריב שלי עם אד קם לתחייה",אילה,1,0,0.0,0
3528,Revolt,מרד,"מי שלא מקשיב שוב ושוב (re) להצבעות (vote) שלנו, סופו שיעשו לו מרד",אילה,1,0,0.0,0
3529,Rotary,נע על ציר סיבובי,"נשמע כמו רולטה, רולטה נעה על ציר סיבובי",אילה,1,0,0.0,0
3530,Scale,"מאזניים/לעלות, לטפס/סולם, סקלה","יש סקלה של מידות, שצריך לעלות ולטפס בו עד שמגיעים לאיזון",אילה,1,0,0.0,0
3531,Sculpture,פסל,אני רוצה לצלם תמונה (picture) של הפסל,אילה,1,0,0.0,0
3532,Amiable,"חָבִיב, נָעִים",עמי (ami) אבל (able) הוא אדם חביב ונעים,ניב,1,0,0.0,0
3533,Overlaps,חופף,Lap- ברך. מעל הברכיים הרגליים שלי חופפות אחת עם השנייה(:,דנה,1,0,0.0,0
3534,Sporadic,לא סדיר ,ספורט (sport) עושה לי קצב לב לא סדיר ,נועם ,1,0,0.0,0
3535,Irritating ,"מעצבן, מגרה",מעצבן שאירית (irrit) רודפת רייטינג (ritating) ,נועם,1,0,0.0,0
3536,Delivery,משלוח,להזמין משהו במשלוח זה לעשות דיל (deal) על-עיוור (eliver נשמע דומה ל'על עיוור'),ישראל,1,0,0.0,0
3537,Grant,להעניק,סבתא מעניקה מתנות,Idanthelover,1,0,0.0,0
3538,Consistently,בעקביות,כמו אחותי הקטנה שנולדה בעקבותי ,עדנה,1,0,0.0,0
3539,Constantly,קבוע,קונוסים מחזיקים באופן קבוע אוהלים,עדנה,1,0,0.0,0
3541,Hazard,סכנה,אזהרה! (מזכיר hazara...) יש פה סכנה,ליליה,1,0,0.0,0
3542,Amass,"לצבור, לערום",אני (im) צברתי שומן לכן התחת (ass) שלי גדל,ליליה,1,0,0.0,0
3543,Scatter,לפזר,אני פיזרתי את כל הסקיטלס על הרצפה,ליליה,1,0,0.0,0
3544,Disclose,"לגלות, לחשוף",היינו כל כך קרובים לגלות ולחשוף את זה! (so close),ליליה,1,0,0.0,0
3545,Algae,אצות,אצות יכולות לגרום לאלרגיה ,SAP,1,0,0.0,0
3546,Benign,"שַׁפִּיר, בלתי מזיק; טוֹב לֵב; נָעִים","ילד בן ניין - כלומר בן 9 (את האות G לא הוגים, נשמע כמו ben nine) הוא בלתי מזיק, טוב לב, נעים.",ניב,1,0,0.0,0
3547,Paucity,מַחְסוֹר; מִעוּט,בפאו סיטי (paucity) יש מחסור באוכל ,ניב,1,0,0.0,0
3548,Regulate,לווסת,זה קשה לווסת אכילה (ate) אחרי שאתה רגיל (regul) לאכול כל כך הרבה,אילה,1,0,0.0,0
3549,Salvation,"גאולה, ישועה",השפחות (slave) צריכות גאולה וישועה,אילה,1,0,0.0,0
3550,Term,"מונח, תקופה",טרם המציאו מונח לתקופה המשוגעת הזו,אילה,1,0,0.0,0
3551,Per capita,"לאדם, לנפש","זה לכל (per) מי שמתחיל באות גדולה (capital), כל אדם בתכלס",אילה,1,0,0.0,0
3552,Sedative,"סם הרגעה, משכך",אנשים סדיסטים לא לוקחים סם הרגעה לא משנה מה,אילה,1,0,0.0,0
3553,Segregation,הפרדה,בסגר (seger)ישנה הפרדה בין האנשים,אילה,1,0,0.0,0
3554,Seizure,התקף,היה לי התקף בגודל (size) ענק,אילה,1,0,0.0,0
3555,Shrink,"לכווץ, כיווץ",כיור (sink) יכול לכווץ בגדים תמיד,אילה,1,0,0.0,0
3556,Slaughterhouse,משחטה,משחטה זה בית שאין בו בכלל צחוק (laughter),אילה,1,0,0.0,0
3557,Sober,פיכח,סבאים הם תמיד פיכחים,אילה,1,0,0.0,0
3558,Sperm,תא זרע,האות S מפותלת כמו שהזרע יכול להתפתל,אילה,1,0,0.0,0
3559,Spewing,להזרים,אפשר להזרים מים דרך הכנפיים (wing),אילה,1,0,0.0,0
3560,Stunned,"נדהם, היה המום",עשיתי נוד (ned) על המצעי סטאן (stun) והיה היה נדהם מכך,אילה,1,0,0.0,0
3561,Summits,פסגות,יש כמה (some) אנשים שנפגשים (meet) בפסגות ההרים,אילה,1,0,0.0,0
3562,Surpass,"להצטיין, לעלות על","סר, אני לא רק עברתי את הבחינות (pass) אני גם הצטיינתי בהם",אילה,1,0,0.0,0
3563,Swallow,לבלוע,אסור להרשות (alllow) לילדים קטנים לבלוע כל מה שבא להם,אילה,1,0,0.0,0
3564,Taint,לזהם,ישנם סוגי צבע (Paint) שיכולים לזהם את הסביבה,אילה,1,0,0.0,0
3565,Taint,"לזהם/להכתים, להכפיש","לא השתמשתי בצבע (paint) כדי לזהם את הסביבה, אתה סתם מנסה להכפיש את שמי הטוב",אילה,1,0,0.0,0
3566,Tentative,ניסיוני,האוהל (tent) שעשוי מאטבים (ative) הוא רעיון ניסיוני,אילה,1,0,0.0,0
3567,Restore,"לשקם, לשחזר",לשלט של המסעדה (Restaurant) נמחקו חלק מהאותיות (וזה נראה שכתוב Restore) וצריך לשחזר אותן,ישראל,1,0,0.0,0
3568,Confiscate,להחרים,תודי (confis) קייט (cate) או שנצטרך להחרים אותך,נעמי,1,0,0.0,0
3569,Wander,"להסתובב, לשוטט",לא כדאי להניח לשרביט (wand) להסתובב כך סתם,אילה,1,0,0.0,0
3570,Wound,"מתוח, נמתח","רוח (wind) כשאדם מזיע, יכולה למתוח את שריריו",אילה,1,0,0.0,0
3571,Wound,"פצע / למתוח, נמתח","רוח (wind) כשאדם מזיע, יכולה למתוח את שריריו ואפילו לגרום לא לפצע",אילה,1,0,0.0,0
3572,Wrought,"מעוצב, מחושל",כל דמות שאי פעם כתבתי (write) עליה היא מעוצבת כראוי ומחושלת,אילה,1,0,0.0,0
3573,Fellow,"חבר, עמית",חבר שלי נתן לי את הפרח הזה (מזכיר flower),ליליה,1,0,0.0,0
3575,Boisterous ,"רוֹעֵשׁ, סוֹעֵר; קוֹלָנִי, רַעֲשָׁנִי",Boisterous היא מילה רועשת,ניב,1,0,0.0,0
3576,Demand,דרישה,Demand נשמע כמו the man שהנשים תמיד אומרות שיש לגבר תמיד דרישות,עמיתוש,1,0,0.0,0
3578,In order to,על מנת,בתוך (in) התפריט (order) יש את מנת העל (על מנת),אילה,1,0,0.0,0
3579,Tolerance,סובלנות,סובלנות זוהי מעלה גבוהה (נשמע כמו tall) ,אופיר,1,0,0.0,0
3582,Permanently,קבוע,פרר מינט יש קבוע 60 שניות,עדנה,1,0,0.0,0
3583,Perpetully,נצחי,בעל חיים זה לכל החיים..לנצח,עדנה,1,0,0.0,0
3593,Adorn,לקשט,האדון הזה רוצה שאני אוכל לקשט אותו,אילה,1,0,0.0,0
3594,Bead,חרוז,בשיר יש קצב (beat) וגם חרוזים (bead),אילה,1,0,0.0,0
